plot,date_yyyymmdd,observed_by,subplot,species_code,cover_pct,height_cm,entered_by
d_047_herb_03,20220623,Adam & Jacob,1,elre,12,20,Adam
d_047_herb_03,20220623,Adam & Jacob,2,_litter,97,,Adam
d_047_herb_03,20220623,Adam & Jacob,2,_bare,3,,Adam
d_047_herb_03,20220623,Adam & Jacob,2,kosc,8,11,Adam
d_047_herb_03,20220623,Adam & Jacob,2,bocu,1,17,Adam
d_047_herb_03,20220623,Adam & Jacob,2,brte,6,18,Adam
d_047_herb_03,20220623,Adam & Jacob,2,upg4,0.5,14,Adam
d_047_herb_03,20220623,Adam & Jacob,2,satr,0.5,7,Adam
d_047_herb_03,20220623,Adam & Jacob,3,_litter,95,,Adam
d_047_herb_03,20220623,Adam & Jacob,3,_bare,5,,Adam
d_047_herb_03,20220623,Adam & Jacob,3,kosc,7,9,Adam
d_047_herb_03,20220623,Adam & Jacob,3,brte,35,25,Adam
d_047_herb_03,20220623,Adam & Jacob,3,satr,0.5,8,Adam
d_047_herb_03,20220623,Adam & Jacob,4,_litter,100,,Adam
d_047_herb_03,20220623,Adam & Jacob,4,_bare,0,,Adam
d_047_herb_03,20220623,Adam & Jacob,4,kosc,11,10,Adam
d_047_herb_03,20220623,Adam & Jacob,4,elre,3,25,Adam
d_047_herb_03,20220623,Adam & Jacob,4,brte,6,35,Adam
d_047_herb_03,20220623,Adam & Jacob,4,satr,0.5,7,Adam
d_047_herb_03,20220623,Adam & Jacob,4,navi,0.5,65,Adam
d_047_herb_03,20220623,Adam & Jacob,999,mesa,0.5,,Adam
d_047_herb_03,20220623,Adam & Jacob,999,taof,0.5,,Adam
d_048_herb_03,20220623,Adam & Jacob,1,_litter,89,,Adam
d_048_herb_03,20220623,Adam & Jacob,1,_bare,10,,Adam
d_048_herb_03,20220623,Adam & Jacob,1,kosc,3,14,Adam
d_048_herb_03,20220623,Adam & Jacob,1,satr,2,9,Adam
d_048_herb_03,20220623,Adam & Jacob,1,elre,4,29,Adam
d_048_herb_03,20220623,Adam & Jacob,1,brte,0.5,14,Adam
d_048_herb_03,20220623,Adam & Jacob,1,pola,5,16,Adam
d_048_herb_03,20220623,Adam & Jacob,1,_moss,1,,Adam
d_048_herb_03,20220623,Adam & Jacob,2,_litter,85,,Adam
d_048_herb_03,20220623,Adam & Jacob,2,_bare,15,,Adam
d_048_herb_03,20220623,Adam & Jacob,2,kosc,2,5,Adam
d_048_herb_03,20220623,Adam & Jacob,2,satr,10,14,Adam
d_048_herb_03,20220623,Adam & Jacob,2,brte,1,17,Adam
d_048_herb_03,20220623,Adam & Jacob,2,navi,3,34,Adam
d_048_herb_03,20220623,Adam & Jacob,3,_litter,90,,Adam
d_048_herb_03,20220623,Adam & Jacob,3,_bare,10,,Adam
d_048_herb_03,20220623,Adam & Jacob,3,kosc,0.5,6,Adam
d_048_herb_03,20220623,Adam & Jacob,3,satr,7,14,Adam
d_048_herb_03,20220623,Adam & Jacob,3,elre,0.5,13,Adam
d_048_herb_03,20220623,Adam & Jacob,3,brte,1,21,Adam
d_048_herb_03,20220623,Adam & Jacob,3,brin,6,25,Adam
d_048_herb_03,20220623,Adam & Jacob,4,_litter,99,,Adam
d_048_herb_03,20220623,Adam & Jacob,4,_bare,1,,Adam
d_048_herb_03,20220623,Adam & Jacob,4,kosc,0.5,8,Adam
d_048_herb_03,20220623,Adam & Jacob,4,satr,6,14,Adam
d_048_herb_03,20220623,Adam & Jacob,4,elre,5,25,Adam
d_048_herb_03,20220623,Adam & Jacob,4,brte,7,19,Adam
d_048_herb_03,20220623,Adam & Jacob,999,mesa,0.5,,Adam
d_048_herb_03,20220623,Adam & Jacob,999,taof,0.5,,Adam
d_048_herb_03,20220623,Adam & Jacob,999,deso,0.5,,Adam
d_048_herb_03,20220623,Adam & Jacob,999,bocu,0.5,,Adam
d_049_herb_03,20220623,Adam & Jacob,1,_litter,99,,Adam
d_049_herb_03,20220623,Adam & Jacob,1,_bare,1,,Adam
d_049_herb_03,20220623,Adam & Jacob,1,kosc,20,3,Adam
d_049_herb_03,20220623,Adam & Jacob,1,brte,7,36,Adam
d_049_herb_03,20220623,Adam & Jacob,1,mesa,1,15,Adam
d_049_herb_03,20220623,Adam & Jacob,2,_litter,95,,Adam
d_049_herb_03,20220623,Adam & Jacob,2,_bare,5,,Adam
d_049_herb_03,20220623,Adam & Jacob,2,kosc,2,8,Adam
d_049_herb_03,20220623,Adam & Jacob,2,brte,5,19,Adam
d_049_herb_03,20220623,Adam & Jacob,2,navi,32,54,Adam
d_049_herb_03,20220623,Adam & Jacob,2,satr,1,15,Adam
d_049_herb_03,20220623,Adam & Jacob,3,_litter,95,,Adam
d_049_herb_03,20220623,Adam & Jacob,3,_bare,5,,Adam
d_049_herb_03,20220623,Adam & Jacob,3,kosc,7,8,Adam
d_049_herb_03,20220623,Adam & Jacob,3,brte,9,15,Adam
d_049_herb_03,20220623,Adam & Jacob,3,satr,1,11,Adam
d_049_herb_03,20220623,Adam & Jacob,4,_litter,90,,Adam
d_049_herb_03,20220623,Adam & Jacob,4,_bare,10,,Adam
d_049_herb_03,20220623,Adam & Jacob,4,kosc,7,7,Adam
d_049_herb_03,20220623,Adam & Jacob,4,brte,2,13,Adam
d_049_herb_03,20220623,Adam & Jacob,4,satr,0.5,5,Adam
d_049_herb_03,20220623,Adam & Jacob,4,elre,8,19,Adam
d_049_herb_03,20220623,Adam & Jacob,999,deso,0.5,,Adam
d_049_herb_03,20220623,Adam & Jacob,999,navi,0.5,,Adam
d_049_herb_03,20220623,Adam & Jacob,999,upg4,0.5,,Adam
d_049_herb_03,20220623,Adam & Jacob,999,bocu,0.5,,Adam
d_049_herb_03,20220623,Adam & Jacob,999,sial,0.5,,Adam
d_049_herb_03,20220623,Adam & Jacob,999,sphe,0.5,,Adam
d_024_shru_02,20220623,Adam & Jacob,1,_litter,100,,Adam
d_024_shru_02,20220623,Adam & Jacob,1,_bare,0,,Adam
d_024_shru_02,20220623,Adam & Jacob,1,satr,0.5,10,Adam
d_024_shru_02,20220623,Adam & Jacob,1,brte,10,31,Adam
d_024_shru_02,20220623,Adam & Jacob,1,elre,8,29,Adam
d_024_shru_02,20220623,Adam & Jacob,1,atca,60,160,Adam
d_024_shru_02,20220623,Adam & Jacob,2,_litter,95,,Adam
d_024_shru_02,20220623,Adam & Jacob,2,_bare,5,,Adam
d_024_shru_02,20220623,Adam & Jacob,2,satr,0.5,6,Adam
d_024_shru_02,20220623,Adam & Jacob,2,brte,7,15,Adam
d_024_shru_02,20220623,Adam & Jacob,2,elre,10,18,Adam
d_024_shru_02,20220623,Adam & Jacob,2,kosc,0.5,2,Adam
d_024_shru_02,20220623,Adam & Jacob,3,_litter,99,,Adam
d_024_shru_02,20220623,Adam & Jacob,3,_bare,1,,Adam
d_024_shru_02,20220623,Adam & Jacob,3,atca,95,160,Adam
d_024_shru_02,20220623,Adam & Jacob,4,_litter,100,,Adam
d_024_shru_02,20220623,Adam & Jacob,4,_bare,0,,Adam
d_024_shru_02,20220623,Adam & Jacob,4,satr,0.5,9,Adam
d_024_shru_02,20220623,Adam & Jacob,4,brte,10,21,Adam
d_024_shru_02,20220623,Adam & Jacob,4,elre,3,17,Adam
d_024_shru_02,20220623,Adam & Jacob,4,atca,15,150,Adam
d_024_shru_02,20220623,Adam & Jacob,5,_litter,99,,Adam
d_024_shru_02,20220623,Adam & Jacob,5,_bare,1,,Adam
d_024_shru_02,20220623,Adam & Jacob,5,satr,4,12,Adam
d_024_shru_02,20220623,Adam & Jacob,5,brte,0.5,10,Adam
d_024_shru_02,20220623,Adam & Jacob,5,elre,2,16,Adam
d_024_shru_02,20220623,Adam & Jacob,6,_litter,90,,Adam
d_024_shru_02,20220623,Adam & Jacob,6,_bare,10,,Adam
d_024_shru_02,20220623,Adam & Jacob,6,satr,3,11,Adam
d_024_shru_02,20220623,Adam & Jacob,6,brte,3,17,Adam
d_024_shru_02,20220623,Adam & Jacob,6,elre,3,16,Adam
d_024_shru_02,20220623,Adam & Jacob,6,kosc,0.5,2,Adam
d_024_shru_02,20220623,Adam & Jacob,6,sial,0.5,9,Adam
d_024_shru_02,20220623,Adam & Jacob,7,_litter,90,,Adam
d_024_shru_02,20220623,Adam & Jacob,7,_bare,10,,Adam
d_024_shru_02,20220623,Adam & Jacob,7,satr,5,13,Adam
d_024_shru_02,20220623,Adam & Jacob,7,brte,1,13,Adam
d_024_shru_02,20220623,Adam & Jacob,7,elre,1,25,Adam
d_024_shru_02,20220623,Adam & Jacob,7,kosc,2,12,Adam
d_024_shru_02,20220623,Adam & Jacob,7,sial,2,17,Adam
d_024_shru_02,20220623,Adam & Jacob,8,_litter,95,,Adam
d_024_shru_02,20220623,Adam & Jacob,8,_bare,5,,Adam
d_024_shru_02,20220623,Adam & Jacob,8,satr,1,8,Adam
d_024_shru_02,20220623,Adam & Jacob,8,brte,10,19,Adam
d_024_shru_02,20220623,Adam & Jacob,8,elre,1,10,Adam
d_024_shru_02,20220623,Adam & Jacob,8,sial,0.5,4,Adam
d_024_shru_02,20220623,Adam & Jacob,999,mesa,0.5,,Adam
d_024_shru_02,20220623,Adam & Jacob,999,bocu,0.5,,Adam
d_024_shru_02,20220623,Adam & Jacob,999,sphe,0.5,,Adam
d_022_shru_02,20220623,Adam & Jacob,1,_litter,90,,Adam
d_022_shru_02,20220623,Adam & Jacob,1,_bare,10,,Adam
d_022_shru_02,20220623,Adam & Jacob,1,satr,0.5,6,Adam
d_022_shru_02,20220623,Adam & Jacob,1,elre,30,30,Adam
d_022_shru_02,20220623,Adam & Jacob,2,_litter,40,,Adam
d_022_shru_02,20220623,Adam & Jacob,2,_bare,60,,Adam
d_022_shru_02,20220623,Adam & Jacob,2,satr,10,8,Adam
d_022_shru_02,20220623,Adam & Jacob,2,elre,0.5,28,Adam
d_022_shru_02,20220623,Adam & Jacob,2,bogr,5,25,Adam
d_022_shru_02,20220623,Adam & Jacob,2,sial,2,10,Adam
d_022_shru_02,20220623,Adam & Jacob,2,kosc,1,6,Adam
d_022_shru_02,20220623,Adam & Jacob,3,_litter,70,,Adam
d_022_shru_02,20220623,Adam & Jacob,3,_bare,30,,Adam
d_022_shru_02,20220623,Adam & Jacob,3,satr,4,11,Adam
d_022_shru_02,20220623,Adam & Jacob,3,elre,3,19,Adam
d_022_shru_02,20220623,Adam & Jacob,3,kosc,1,12,Adam
d_022_shru_02,20220623,Adam & Jacob,4,_litter,5,,Adam
d_022_shru_02,20220623,Adam & Jacob,4,_bare,95,,Adam
d_022_shru_02,20220623,Adam & Jacob,4,satr,3,7,Adam
d_022_shru_02,20220623,Adam & Jacob,4,sial,3,6,Adam
d_022_shru_02,20220623,Adam & Jacob,4,kosc,6,12,Adam
d_022_shru_02,20220623,Adam & Jacob,4,chbe,0.5,1,Adam
d_022_shru_02,20220623,Adam & Jacob,5,_litter,10,,Adam
d_022_shru_02,20220623,Adam & Jacob,5,_bare,90,,Adam
d_022_shru_02,20220623,Adam & Jacob,5,satr,30,14,Adam
d_022_shru_02,20220623,Adam & Jacob,5,kosc,2,10,Adam
d_022_shru_02,20220623,Adam & Jacob,6,_litter,85,,Adam
d_022_shru_02,20220623,Adam & Jacob,6,_bare,15,,Adam
d_022_shru_02,20220623,Adam & Jacob,6,satr,45,9,Adam
d_022_shru_02,20220623,Adam & Jacob,6,elre,1,5,Adam
d_022_shru_02,20220623,Adam & Jacob,6,sial,0.5,1,Adam
d_022_shru_02,20220623,Adam & Jacob,6,kosc,0.5,3,Adam
d_022_shru_02,20220623,Adam & Jacob,7,_litter,99,,Adam
d_022_shru_02,20220623,Adam & Jacob,7,_bare,1,,Adam
d_022_shru_02,20220623,Adam & Jacob,7,satr,50,7,Adam
d_022_shru_02,20220623,Adam & Jacob,7,elre,3,17,Adam
d_022_shru_02,20220623,Adam & Jacob,7,kosc,0.5,5,Adam
d_022_shru_02,20220623,Adam & Jacob,7,brte,0.5,34,Adam
d_022_shru_02,20220623,Adam & Jacob,8,_litter,1,,Adam
d_022_shru_02,20220623,Adam & Jacob,8,_bare,99,,Adam
d_022_shru_02,20220623,Adam & Jacob,8,satr,11,8,Adam
d_022_shru_02,20220623,Adam & Jacob,8,sial,2,25,Adam
d_022_shru_02,20220623,Adam & Jacob,999,mesa,0.5,,Adam
d_022_shru_02,20220623,Adam & Jacob,999,lase,0.5,,Adam
d_022_shru_02,20220623,Adam & Jacob,999,atca,0.5,,Adam
d_023_shru_02,20220623,Adam & Jacob,1,_litter,90,,Adam
d_023_shru_02,20220623,Adam & Jacob,1,_bare,10,,Adam
d_023_shru_02,20220623,Adam & Jacob,1,satr,6,14,Adam
d_023_shru_02,20220623,Adam & Jacob,1,brte,3,17,Adam
d_023_shru_02,20220623,Adam & Jacob,1,kosc,0.5,6,Adam
d_023_shru_02,20220623,Adam & Jacob,1,bogr,18,12,Adam
d_023_shru_02,20220623,Adam & Jacob,2,_litter,80,,Adam
d_023_shru_02,20220623,Adam & Jacob,2,_bare,20,,Adam
d_023_shru_02,20220623,Adam & Jacob,2,satr,8,8,Adam
d_023_shru_02,20220623,Adam & Jacob,2,brte,3,13,Adam
d_023_shru_02,20220623,Adam & Jacob,2,mesa,0.5,3,Adam
d_023_shru_02,20220623,Adam & Jacob,2,sial,0.5,6,Adam
d_023_shru_02,20220623,Adam & Jacob,3,_litter,90,,Adam
d_023_shru_02,20220623,Adam & Jacob,3,_bare,10,,Adam
d_023_shru_02,20220623,Adam & Jacob,3,satr,8,14,Adam
d_023_shru_02,20220623,Adam & Jacob,3,brte,1,5,Adam
d_023_shru_02,20220623,Adam & Jacob,3,bogr,2,24,Adam
d_023_shru_02,20220623,Adam & Jacob,3,sphe,4,34,Adam
d_023_shru_02,20220623,Adam & Jacob,3,chbe,0.5,2,Adam
d_023_shru_02,20220623,Adam & Jacob,4,_litter,85,,Adam
d_023_shru_02,20220623,Adam & Jacob,4,_bare,15,,Adam
d_023_shru_02,20220623,Adam & Jacob,4,satr,10,17,Adam
d_023_shru_02,20220623,Adam & Jacob,4,brte,1,4,Adam
d_023_shru_02,20220623,Adam & Jacob,4,sial,2,22,Adam
d_023_shru_02,20220623,Adam & Jacob,5,_litter,98,,Adam
d_023_shru_02,20220623,Adam & Jacob,5,_bare,2,,Adam
d_023_shru_02,20220623,Adam & Jacob,5,satr,15,17,Adam
d_023_shru_02,20220623,Adam & Jacob,5,brte,1,2,Adam
d_023_shru_02,20220623,Adam & Jacob,5,elre,3,20,Adam
d_023_shru_02,20220623,Adam & Jacob,6,_litter,90,,Adam
d_023_shru_02,20220623,Adam & Jacob,6,_bare,10,,Adam
d_023_shru_02,20220623,Adam & Jacob,6,satr,6,15,Adam
d_023_shru_02,20220623,Adam & Jacob,6,sial,6,8,Adam
d_023_shru_02,20220623,Adam & Jacob,6,sphe,0.5,10,Adam
d_023_shru_02,20220623,Adam & Jacob,6,elre,10,25,Adam
d_023_shru_02,20220623,Adam & Jacob,7,_litter,98,,Adam
d_023_shru_02,20220623,Adam & Jacob,7,_bare,2,,Adam
d_023_shru_02,20220623,Adam & Jacob,7,satr,20,27,Adam
d_023_shru_02,20220623,Adam & Jacob,7,brte,1,10,Adam
d_023_shru_02,20220623,Adam & Jacob,7,sphe,10,28,Adam
d_023_shru_02,20220623,Adam & Jacob,8,_litter,100,,Adam
d_023_shru_02,20220623,Adam & Jacob,8,_bare,0,,Adam
d_023_shru_02,20220623,Adam & Jacob,8,satr,24,16,Adam
d_023_shru_02,20220623,Adam & Jacob,8,sial,2,36,Adam
d_023_shru_02,20220623,Adam & Jacob,8,trdu,3,13,Adam
d_023_shru_02,20220623,Adam & Jacob,999,assp,0.5,,Adam
d_023_shru_02,20220623,Adam & Jacob,999,upg4,0.5,,Adam
d_023_shru_02,20220623,Adam & Jacob,999,trte,0.5,,Adam
d_021_shru_02,20220623,Adam & Jacob,1,_litter,100,,Adam
d_021_shru_02,20220623,Adam & Jacob,1,_bare,0,,Adam
d_021_shru_02,20220623,Adam & Jacob,1,atca,90,105,Adam
d_021_shru_02,20220623,Adam & Jacob,1,satr,0.5,6,Adam
d_021_shru_02,20220623,Adam & Jacob,1,mesa,3,32,Adam
d_021_shru_02,20220623,Adam & Jacob,1,brte,2,27,Adam
d_021_shru_02,20220623,Adam & Jacob,1,elre,3,37,Adam
d_021_shru_02,20220623,Adam & Jacob,2,_litter,80,,Adam
d_021_shru_02,20220623,Adam & Jacob,2,_bare,20,,Adam
d_021_shru_02,20220623,Adam & Jacob,2,satr,6,11,Adam
d_021_shru_02,20220623,Adam & Jacob,2,elre,3,18,Adam
d_021_shru_02,20220623,Adam & Jacob,2,kosc,0,12,Adam
d_021_shru_02,20220623,Adam & Jacob,3,_litter,80,,Adam
d_021_shru_02,20220623,Adam & Jacob,3,_bare,20,,Adam
d_021_shru_02,20220623,Adam & Jacob,3,satr,7,10,Adam
d_021_shru_02,20220623,Adam & Jacob,3,elre,3,24,Adam
d_021_shru_02,20220623,Adam & Jacob,3,kosc,7,10,Adam
d_021_shru_02,20220623,Adam & Jacob,4,_litter,70,,Adam
d_021_shru_02,20220623,Adam & Jacob,4,_bare,30,,Adam
d_021_shru_02,20220623,Adam & Jacob,4,satr,8,11,Adam
d_021_shru_02,20220623,Adam & Jacob,4,elre,10,10,Adam
d_021_shru_02,20220623,Adam & Jacob,4,kosc,2,11,Adam
d_021_shru_02,20220623,Adam & Jacob,5,_litter,100,,Adam
d_021_shru_02,20220623,Adam & Jacob,5,_bare,0,,Adam
d_021_shru_02,20220623,Adam & Jacob,5,satr,8,8,Adam
d_021_shru_02,20220623,Adam & Jacob,5,mesa,25,32,Adam
d_021_shru_02,20220623,Adam & Jacob,5,elre,2,14,Adam
d_021_shru_02,20220623,Adam & Jacob,5,kosc,1,16,Adam
d_021_shru_02,20220623,Adam & Jacob,6,_litter,20,,Adam
d_021_shru_02,20220623,Adam & Jacob,6,_bare,78,,Adam
d_021_shru_02,20220623,Adam & Jacob,6,satr,8,8,Adam
d_021_shru_02,20220623,Adam & Jacob,6,elre,5,20,Adam
d_021_shru_02,20220623,Adam & Jacob,6,kosc,0.5,5,Adam
d_021_shru_02,20220623,Adam & Jacob,6,_moss,2,,Adam
d_021_shru_02,20220623,Adam & Jacob,6,deso,1,30,Adam
d_021_shru_02,20220623,Adam & Jacob,7,_litter,60,,Adam
d_021_shru_02,20220623,Adam & Jacob,7,_bare,40,,Adam
d_021_shru_02,20220623,Adam & Jacob,7,satr,9,6,Adam
d_021_shru_02,20220623,Adam & Jacob,7,elre,1,16,Adam
d_021_shru_02,20220623,Adam & Jacob,7,kosc,0.5,7,Adam
d_021_shru_02,20220623,Adam & Jacob,8,_litter,99,,Adam
d_021_shru_02,20220623,Adam & Jacob,8,_bare,1,,Adam
d_021_shru_02,20220623,Adam & Jacob,8,satr,5,14,Adam
d_021_shru_02,20220623,Adam & Jacob,8,mesa,1,28,Adam
d_021_shru_02,20220623,Adam & Jacob,8,elre,4,15,Adam
d_021_shru_02,20220623,Adam & Jacob,8,kosc,3,1,Adam
d_021_shru_02,20220623,Adam & Jacob,999,sial,0.5,,Adam
d_020_shru_02,20220623,Adam & Jacob,1,_litter,100,,Adam
d_020_shru_02,20220623,Adam & Jacob,1,satr,3,12,Adam
d_020_shru_02,20220623,Adam & Jacob,1,kosc,5,14,Adam
d_020_shru_02,20220623,Adam & Jacob,1,brte,7,19,Adam
d_020_shru_02,20220623,Adam & Jacob,1,mesa,3,21,Adam
d_020_shru_02,20220623,Adam & Jacob,1,elre,0.5,19,Adam
d_020_shru_02,20220623,Adam & Jacob,1,atca,18,105,Adam
d_020_shru_02,20220623,Adam & Jacob,2,_litter,100,,Adam
d_020_shru_02,20220623,Adam & Jacob,2,satr,4,6,Adam
d_020_shru_02,20220623,Adam & Jacob,2,kosc,1,8,Adam
d_020_shru_02,20220623,Adam & Jacob,2,brte,10,21,Adam
d_020_shru_02,20220623,Adam & Jacob,2,elre,1,15,Adam
d_020_shru_02,20220623,Adam & Jacob,3,_litter,99,,Adam
d_020_shru_02,20220623,Adam & Jacob,3,satr,3,10,Adam
d_020_shru_02,20220623,Adam & Jacob,3,kosc,8,21,Adam
d_020_shru_02,20220623,Adam & Jacob,3,brte,5,14,Adam
d_020_shru_02,20220623,Adam & Jacob,3,mesa,2,18,Adam
d_020_shru_02,20220623,Adam & Jacob,3,elre,1,17,Adam
d_020_shru_02,20220623,Adam & Jacob,3,_bare,1,,Adam
d_020_shru_02,20220623,Adam & Jacob,4,_litter,100,,Adam
d_020_shru_02,20220623,Adam & Jacob,4,satr,3,12,Adam
d_020_shru_02,20220623,Adam & Jacob,4,kosc,10,14,Adam
d_020_shru_02,20220623,Adam & Jacob,4,brte,10,14,Adam
d_020_shru_02,20220623,Adam & Jacob,5,_litter,100,,Adam
d_020_shru_02,20220623,Adam & Jacob,5,satr,1,9,Adam
d_020_shru_02,20220623,Adam & Jacob,5,kosc,9,10,Adam
d_020_shru_02,20220623,Adam & Jacob,5,brte,8,12,Adam
d_020_shru_02,20220623,Adam & Jacob,5,elre,0.5,15,Adam
d_020_shru_02,20220623,Adam & Jacob,6,_litter,95,,Adam
d_020_shru_02,20220623,Adam & Jacob,6,satr,1,5,Adam
d_020_shru_02,20220623,Adam & Jacob,6,kosc,1,8,Adam
d_020_shru_02,20220623,Adam & Jacob,6,brte,3,19,Adam
d_020_shru_02,20220623,Adam & Jacob,6,elre,10,29,Adam
d_020_shru_02,20220623,Adam & Jacob,6,_bare,5,,Adam
d_020_shru_02,20220623,Adam & Jacob,7,_litter,99,,Adam
d_020_shru_02,20220623,Adam & Jacob,7,satr,3,6,Adam
d_020_shru_02,20220623,Adam & Jacob,7,kosc,2,11,Adam
d_020_shru_02,20220623,Adam & Jacob,7,brte,8,19,Adam
d_020_shru_02,20220623,Adam & Jacob,7,elre,5,20,Adam
d_020_shru_02,20220623,Adam & Jacob,7,_bare,1,,Adam
d_020_shru_02,20220623,Adam & Jacob,8,_litter,100,,Adam
d_020_shru_02,20220623,Adam & Jacob,8,satr,2,9,Adam
d_020_shru_02,20220623,Adam & Jacob,8,kosc,5,12,Adam
d_020_shru_02,20220623,Adam & Jacob,8,brte,30,20,Adam
d_020_shru_02,20220623,Adam & Jacob,8,elre,2,15,Adam
d_020_shru_02,20220623,Adam & Jacob,999,deso,0.5,,Adam
d_019_shru_02,20220623,Adam & Jacob,1,_litter,100,,Adam
d_019_shru_02,20220623,Adam & Jacob,1,satr,4,10,Adam
d_019_shru_02,20220623,Adam & Jacob,1,kosc,1,12,Adam
d_019_shru_02,20220623,Adam & Jacob,1,brte,3,17,Adam
d_019_shru_02,20220623,Adam & Jacob,2,_litter,100,,Adam
d_019_shru_02,20220623,Adam & Jacob,2,satr,0.5,9,Adam
d_019_shru_02,20220623,Adam & Jacob,2,kosc,1,8,Adam
d_019_shru_02,20220623,Adam & Jacob,2,brte,15,15,Adam
d_019_shru_02,20220623,Adam & Jacob,2,elre,1,22,Adam
d_019_shru_02,20220623,Adam & Jacob,3,_litter,20,,Adam
d_019_shru_02,20220623,Adam & Jacob,3,satr,2,9,Adam
d_019_shru_02,20220623,Adam & Jacob,3,kosc,5,9,Adam
d_019_shru_02,20220623,Adam & Jacob,3,brte,2,5,Adam
d_019_shru_02,20220623,Adam & Jacob,3,elre,1,13,Adam
d_019_shru_02,20220623,Adam & Jacob,3,_bare,80,,Adam
d_019_shru_02,20220623,Adam & Jacob,4,_litter,100,,Adam
d_019_shru_02,20220623,Adam & Jacob,4,satr,2,10,Adam
d_019_shru_02,20220623,Adam & Jacob,4,kosc,2,16,Adam
d_019_shru_02,20220623,Adam & Jacob,4,brte,4,13,Adam
d_019_shru_02,20220623,Adam & Jacob,4,atca,25,115,Adam
d_019_shru_02,20220623,Adam & Jacob,5,_litter,100,,Adam
d_019_shru_02,20220623,Adam & Jacob,5,satr,1,10,Adam
d_019_shru_02,20220623,Adam & Jacob,5,kosc,12,18,Adam
d_019_shru_02,20220623,Adam & Jacob,5,brte,15,31,Adam
d_019_shru_02,20220623,Adam & Jacob,6,_litter,100,,Adam
d_019_shru_02,20220623,Adam & Jacob,6,satr,5,10,Adam
d_019_shru_02,20220623,Adam & Jacob,6,kosc,3,13,Adam
d_019_shru_02,20220623,Adam & Jacob,6,brte,10,23,Adam
d_019_shru_02,20220623,Adam & Jacob,6,elre,1,17,Adam
d_019_shru_02,20220623,Adam & Jacob,7,_litter,100,,Adam
d_019_shru_02,20220623,Adam & Jacob,7,satr,7,8,Adam
d_019_shru_02,20220623,Adam & Jacob,7,brte,30,18,Adam
d_019_shru_02,20220623,Adam & Jacob,8,_litter,100,,Adam
d_019_shru_02,20220623,Adam & Jacob,8,satr,3,9,Adam
d_019_shru_02,20220623,Adam & Jacob,8,kosc,5,15,Adam
d_019_shru_02,20220623,Adam & Jacob,8,brte,25,17,Adam
d_018_shru_02,20220623,Adam & Jacob,1,_litter,100,,Adam
d_018_shru_02,20220623,Adam & Jacob,1,kosc,6,12,Adam
d_018_shru_02,20220623,Adam & Jacob,1,brte,4,19,Adam
d_018_shru_02,20220623,Adam & Jacob,2,_litter,100,,Adam
d_018_shru_02,20220623,Adam & Jacob,2,kosc,7,15,Adam
d_018_shru_02,20220623,Adam & Jacob,2,satr,1,12,Adam
d_018_shru_02,20220623,Adam & Jacob,3,_litter,100,,Adam
d_018_shru_02,20220623,Adam & Jacob,3,kosc,25,14,Adam
d_018_shru_02,20220623,Adam & Jacob,3,brte,4,15,Adam
d_018_shru_02,20220623,Adam & Jacob,3,satr,1,7,Adam
d_018_shru_02,20220623,Adam & Jacob,4,_litter,90,,Adam
d_018_shru_02,20220623,Adam & Jacob,4,kosc,5,16,Adam
d_018_shru_02,20220623,Adam & Jacob,4,brte,5,16,Adam
d_018_shru_02,20220623,Adam & Jacob,4,satr,1,9,Adam
d_018_shru_02,20220623,Adam & Jacob,4,_bare,10,,Adam
d_018_shru_02,20220623,Adam & Jacob,4,mesa,2,22,Adam
d_018_shru_02,20220623,Adam & Jacob,5,_litter,100,,Adam
d_018_shru_02,20220623,Adam & Jacob,5,kosc,7,19,Adam
d_018_shru_02,20220623,Adam & Jacob,5,satr,2,7,Adam
d_018_shru_02,20220623,Adam & Jacob,6,_litter,100,,Adam
d_018_shru_02,20220623,Adam & Jacob,6,kosc,25,11,Adam
d_018_shru_02,20220623,Adam & Jacob,6,brte,3,14,Adam
d_018_shru_02,20220623,Adam & Jacob,6,satr,1,6,Adam
d_018_shru_02,20220623,Adam & Jacob,7,_litter,100,,Adam
d_018_shru_02,20220623,Adam & Jacob,7,kosc,20,11,Adam
d_018_shru_02,20220623,Adam & Jacob,7,satr,2,12,Adam
d_018_shru_02,20220623,Adam & Jacob,7,mesa,1,13,Adam
d_018_shru_02,20220623,Adam & Jacob,7,deso,0.5,23,Adam
d_018_shru_02,20220623,Adam & Jacob,8,_litter,99,,Adam
d_018_shru_02,20220623,Adam & Jacob,8,kosc,5,13,Adam
d_018_shru_02,20220623,Adam & Jacob,8,brte,1,16,Adam
d_018_shru_02,20220623,Adam & Jacob,8,satr,5,10,Adam
d_018_shru_02,20220623,Adam & Jacob,8,_bare,1,,Adam
d_053_shru_04,20220623,Adam & Jacob,1,_litter,75,,Adam
d_053_shru_04,20220623,Adam & Jacob,1,_bare,25,,Adam
d_053_shru_04,20220623,Adam & Jacob,1,satr,3,6,Adam
d_053_shru_04,20220623,Adam & Jacob,1,kosc,10,14,Adam
d_053_shru_04,20220623,Adam & Jacob,1,brte,0.5,17,Adam
d_053_shru_04,20220623,Adam & Jacob,1,elre,4,20,Adam
d_053_shru_04,20220623,Adam & Jacob,2,_litter,30,,Adam
d_053_shru_04,20220623,Adam & Jacob,2,_bare,70,,Adam
